alpha,attention_effective_rank,attention_effective_rank_lower,attention_effective_rank_upper,beta,cell_id,correlation,d,delta,distance_uniform,distance_uniform_lower,distance_uniform_upper,gamma,input_kind,jacobian_op,jacobian_op_lower,jacobian_op_upper,label,label_sensitivity_minus_0p05,label_sensitivity_plus_0p05,m,mask,max_mass,max_mass_lower,max_mass_upper,mean_cij2,mean_vi_vj,n,normalized_entropy,normalized_entropy_lower,normalized_entropy_upper,phi,s,sample_count,self_mass,self_mass_lower,self_mass_upper,tau,update_to_weight_min,update_to_weight_min_lower,update_to_weight_min_upper
-0.6528815444123333,0.4268967072871542,0.4246250490963791,0.43240987711409745,0.34207819207754836,0,0.0,64,-1.665949359536171,0.12412625551223755,0.12260932810604572,0.12812400609254837,0.6758166907310905,synthetic,0.07209989428520203,0.06992966681718826,0.07443904876708984,screened_candidate,boundary_uncertain,screened_candidate,16,unmasked,0.07507114484906197,0.07284003496170044,0.07704078499227761,0.015788863209309056,0.9999790266156197,64,0.9298213124275208,0.9251959525048733,0.9321720004081726,1.1022248416413882,0.8012834594948179,64,0.00242503744084388,0.0022055933950468898,0.0025426242500543594,0.7733985735103488,3.417445097487466e-05,3.272380222708776e-05,3.553586383763062e-05
-0.6528815444123333,0.3888565076247687,0.3826468520487716,0.39121351944554617,0.34207819207754836,0,0.0,64,-1.6667075604200363,0.23762567341327667,0.23308300971984863,0.24278799444437027,0.6758166907310905,synthetic,0.13519751280546188,0.13105746321380138,0.13797444105148315,screened_candidate,screened_candidate,screened_candidate,16,causal,0.14557546377182007,0.14379781484603882,0.15142066776752472,0.015788863209309056,0.9999790266156197,64,0.8927937746047974,0.8887518048286438,0.8958970367908478,1.1022248416413882,0.8012834594948179,64,0.004660214064642787,0.004379276884719729,0.004896072746487334,0.8939583096653223,6.340997331293292e-05,6.044313508829781e-05,6.57413580429123e-05
-0.6528815444123333,0.2366004195243956,0.21228403841817717,0.2516815038778001,0.34207819207754836,0,0.25,64,-1.2303824722766876,0.19987768679857254,0.18045465648174286,0.2273693084716797,0.6758166907310905,synthetic,0.1327202394604683,0.12068862468004227,0.1506380813196301,screened_candidate,screened_candidate,screened_candidate,16,unmasked,0.14838968217372894,0.13186733797192574,0.17456017434597015,0.07506727601867169,0.9999789735302329,64,0.8715028166770935,0.8514243423938751,0.8860347867012024,1.1022248416413882,0.8012834594948179,64,0.002873406163416803,0.0026713379193097353,0.003059930633753538,0.9096691301092505,6.998314046745255e-05,5.1891097773304584e-05,8.966695293660822e-05
-0.6528815444123333,0.2218512077333041,0.2038635415429531,0.24069591095807807,0.34207819207754836,0,0.25,64,-1.272695168852806,0.35602937638759613,0.33071477711200714,0.40140592902898786,0.6758166907310905,synthetic,0.20769590139389038,0.1868903785943985,0.2154153808951378,screened_candidate,screened_candidate,screened_candidate,16,causal,0.264289915561676,0.23300306499004364,0.3136729300022125,0.07506727601867169,0.9999789735302329,64,0.8045905232429504,0.769375205039978,0.8259380459785461,1.1022248416413882,0.8012834594948179,64,0.004700741730630398,0.004301589913666248,0.0053375787101686,1.0537300696596503,0.00015092496586561528,0.00011161877075903219,0.00017453941494326159
-0.6528815444123333,0.1290814696327613,0.10968806581840648,0.14670617543258538,0.34207819207754836,0,0.5,64,-0.8138173837214708,0.2288639396429062,0.20254085157066587,0.26940739303827277,0.6758166907310905,synthetic,0.16936413943767548,0.1547185642644763,0.19209950417280197,boundary_uncertain,boundary_uncertain,boundary_uncertain,16,unmasked,0.2062879502773285,0.18185091018676758,0.25319069623947144,0.2527931018266827,0.9999788543209434,64,0.8446013331413269,0.8260986231267452,0.8670403853058813,1.1022248416413882,0.8012834594948179,64,0.004077346762642264,0.0036534982500597835,0.004357560537755489,0.8613399639725685,7.317013299742544e-05,4.6729813817337e-05,9.489922409524564e-05
-0.6528815444123333,0.15039103975592358,0.12633016152681115,0.16284942632552463,0.34207819207754836,0,0.5,64,-0.8627930618822575,0.4121345579624176,0.37526634335517883,0.4615856409072876,0.6758166907310905,synthetic,0.2182517647743225,0.204502671957016,0.23027025610208499,boundary_uncertain,boundary_uncertain,boundary_uncertain,16,causal,0.35097186267375946,0.30571290850639343,0.4185250401496887,0.2527931018266827,0.9999788543209434,64,0.7505975067615509,0.7137017846107483,0.7899453639984131,1.1022248416413882,0.8012834594948179,64,0.006585314171388745,0.0059056272730231285,0.007143516093492508,1.003808492794633,0.0001238936188698507,0.00010945044591010118,0.0001536324128858266
-0.6528815444123333,0.4020634264371059,0.3951681536848954,0.4067507154059432,0.34207819207754836,0,,64,-1.6764544788748026,0.09301532432436943,0.09064566344022751,0.09488435834646225,0.6758166907310905,real_activation,0.05456353910267353,0.053430380299687386,0.05547709763050079,boundary_uncertain,diffuse,screened_candidate,16,unmasked,0.05600741505622864,0.054654648527503014,0.05732642486691475,0.016668540862156078,0.9993288377299905,64,0.9502794444561005,0.9483852088451385,0.9522896088659764,1.1022248416413882,0.8012834594948179,64,0.002622076659463346,0.002507928991690278,0.002727423320175148,0.6723233200609684,3.1393416841187316e-05,3.028605672352628e-05,3.28556598664854e-05
-0.6528815444123333,0.40149602303984816,0.39799028243450263,0.40488445530965705,0.34207819207754836,0,,64,-1.6760281007736921,0.17073996365070343,0.16520151495933533,0.17382091283798218,0.6758166907310905,real_activation,0.09702294319868088,0.09516535699367523,0.09900753945112228,screened_candidate,boundary_uncertain,screened_candidate,16,causal,0.10107973590493202,0.09962448477745056,0.10402682423591614,0.016668540862156078,0.9993288377299905,64,0.9366431832313538,0.9344040751457214,0.9399685263633728,1.1022248416413882,0.8012834594948179,64,0.005665651289746165,0.0055128897074609995,0.0058057240676134825,0.7022737879306078,5.571798828451939e-05,5.2247446266487885e-05,5.802035234282017e-05
-0.7693888359747174,0.4017913602289015,0.3974040892898063,0.40431022220246055,0.0439373609826332,8,0.0,64,-1.9306520819664001,0.0935039073228836,0.09192154053598642,0.09596014097332954,0.6372678615679213,synthetic,0.05413073115050793,0.053405676037073135,0.05517501011490822,boundary_uncertain,diffuse,screened_candidate,16,unmasked,0.05544314347207546,0.05490025319159031,0.05655864253640175,0.015788863209309056,0.9999790266156197,64,0.9488316774368286,0.9475963413715363,0.9511413015425205,1.5019588078970736,0.7918003284139061,64,0.002005305956117809,0.0018945707706734538,0.0021170710679143667,0.678759909234941,3.0301107892920706e-05,2.9323513874565164e-05,3.0738573382436274e-05
-0.7693888359747174,0.3972039210209314,0.39522216658183784,0.39990975980957244,0.0439373609826332,8,0.0,64,-1.9305857755243778,0.17551665008068085,0.17181038856506348,0.17853611707687378,0.6372678615679213,synthetic,0.09608928859233856,0.09366769343614578,0.09924322199076414,screened_candidate,boundary_uncertain,screened_candidate,16,causal,0.10209627076983452,0.09860774129629135,0.10481414198875427,0.015788863209309056,0.9999790266156197,64,0.9351439774036407,0.9332112073898315,0.9394881129264832,1.5019588078970736,0.7918003284139061,64,0.00450860382989049,0.004406807711347938,0.004716446157544851,0.7248281678184867,5.597620783213956e-05,5.328064120662154e-05,6.0102488703292015e-05
