alpha,attention_effective_rank,attention_effective_rank_lower,attention_effective_rank_upper,beta,cell_id,correlation,d,delta,distance_uniform,distance_uniform_lower,distance_uniform_upper,gamma,input_kind,jacobian_op,jacobian_op_lower,jacobian_op_upper,label,label_sensitivity_minus_0p05,label_sensitivity_plus_0p05,m,mask,max_mass,max_mass_lower,max_mass_upper,mean_cij2,mean_vi_vj,n,normalized_entropy,normalized_entropy_lower,normalized_entropy_upper,phi,s,sample_count,self_mass,self_mass_lower,self_mass_upper,tau,update_to_weight_min,update_to_weight_min_lower,update_to_weight_min_upper
0.16666666666666652,0.39425662359261504,0.3854750625083688,0.41345386800304373,0.8198400939341273,1472,0.25,64,3.8830249719321728,0.7947276532649994,0.7869159877300262,0.8051555156707764,0.5477996372765352,synthetic,0.2062615156173706,0.1881868559867144,0.21685784310102463,concentrated,concentrated,concentrated,16,causal,0.8474527597427368,0.8289478123188019,0.8664564244449138,0.07506727601867169,0.9999789735302329,64,0.15537086874246597,0.14948943257331848,0.17319122757762648,0.5890486225480862,2.8284271247461903,64,9.254333053831942e-05,6.918098370078951e-05,0.00013918108306825133,6.480986773967743,3.906164916819816e-05,3.715007251048687e-05,4.195774690228674e-05
0.16666666666666652,0.28822290608750034,0.265175940040667,0.30823473683074837,0.8198400939341273,1472,0.5,64,2.6252261344343424,0.7440434396266937,0.7267014384269714,0.7570444047451019,0.5477996372765352,synthetic,0.2668152004480362,0.25932760536670685,0.27412258088588715,concentrated,concentrated,concentrated,16,unmasked,0.6993784606456757,0.6655157208442688,0.721100240945816,0.2527931018266827,0.9999788543209434,64,0.22528236359357834,0.20993774458765985,0.23630964010953903,0.5890486225480862,2.8284271247461903,64,2.775337179627968e-05,1.4948810530768242e-05,4.879531843471341e-05,5.419083040207624,2.7575062278473542e-05,2.5407188089691533e-05,3.1433821017214076e-05
0.16666666666666652,0.31273747533839336,0.28804539676175267,0.3383511099667663,0.8198400939341273,1472,0.5,64,2.620575435459614,0.7558822333812714,0.7423638701438904,0.7647301658987998,0.5477996372765352,synthetic,0.25429970026016235,0.23790553212165833,0.26812221109867096,concentrated,concentrated,concentrated,16,causal,0.7713267803192139,0.7401915788650513,0.8046728223562241,0.2527931018266827,0.9999788543209434,64,0.22173365205526352,0.19973739236593246,0.2368282452225685,0.5890486225480862,2.8284271247461903,64,0.0002475613437127322,0.00014684088819194585,0.000462033087387681,5.312792468816042,2.434041999967855e-05,2.2932374364802294e-05,2.8467208317565208e-05
0.16666666666666652,0.5486075220800882,0.5333465652082938,0.5600691396067563,0.8198400939341273,1472,,64,4.964504688978195,0.8166303336620331,0.80999356508255,0.8207274675369263,0.5477996372765352,real_activation,0.22264240682125092,0.2103237733244896,0.22962401062250137,concentrated,concentrated,concentrated,16,unmasked,0.816388338804245,0.805124044418335,0.8269662857055664,0.016668540862156078,0.9993288377299905,64,0.145039364695549,0.13305306434631348,0.1513015627861023,0.5890486225480862,2.8284271247461903,64,2.582381512183929e-06,1.3427304565993836e-06,3.3835358408396132e-06,7.537914924323559,5.710276384118916e-05,5.4599462543144916e-05,6.110876875871028e-05
0.16666666666666652,0.48308358914412897,0.4748772919477696,0.4939882596702192,0.8198400939341273,1472,,64,4.965430684387684,0.8165255784988403,0.8116799592971802,0.82025545835495,0.5477996372765352,real_activation,0.1715492308139801,0.16392545402050018,0.18018391728401184,concentrated,concentrated,concentrated,16,causal,0.8840632438659668,0.8715224862098694,0.8954045176506042,0.016668540862156078,0.9993288377299905,64,0.13074737787246704,0.1233067512512207,0.14383346531540153,0.5890486225480862,2.8284271247461903,64,4.719689786725212e-05,2.5447872758377343e-05,7.038872354314663e-05,7.374769508838654,5.6248930124933326e-05,5.440393413101066e-05,5.8676748610551064e-05
0.16666666666666652,0.538895450297942,0.5302882173407913,0.557196644969374,0.5477996372765354,1474,0.0,64,5.370631564408541,0.8196007609367371,0.810638353973627,0.8274815626442432,0.8198400939341273,synthetic,0.21444693952798843,0.20106977932155132,0.23231740295886993,concentrated,concentrated,concentrated,16,unmasked,0.8268343508243561,0.8072415590286255,0.8399854302406311,0.015788863209309056,0.9999790266156197,64,0.13428012281656265,0.1274855136871338,0.14589689671993256,0.9817477042468103,2.8284271247461903,64,1.820689305986889e-06,1.0365293846348326e-06,3.23670360558026e-06,7.748059570789337,5.520633451126281e-05,5.2784334400049624e-05,5.866132995112057e-05
0.16666666666666652,0.47689975058057765,0.456101776358938,0.48911621093481294,0.5477996372765354,1474,0.0,64,5.354980461299419,0.820175975561142,0.8148845434188843,0.8289202153682709,0.8198400939341273,synthetic,0.14418598264455795,0.1330806165933609,0.16526128351688385,concentrated,concentrated,concentrated,16,causal,0.898267388343811,0.8947097659111023,0.9132399559020996,0.015788863209309056,0.9999790266156197,64,0.11991775035858154,0.10646635293960571,0.1292082816362381,0.9817477042468103,2.8284271247461903,64,4.2293033402529545e-05,2.55133072641911e-05,6.007257252349518e-05,7.632018573582172,5.5955638949651396e-05,5.3518051108469546e-05,6.007713380360989e-05
0.16666666666666652,0.40071264687212166,0.3853877906497565,0.4148266468509771,0.5477996372765354,1474,0.25,64,4.022427294403315,0.7903337776660919,0.7836739718914032,0.803664444386959,0.8198400939341273,synthetic,0.24138307571411133,0.2251044437289238,0.253482848405838,concentrated,concentrated,concentrated,16,unmasked,0.774209052324295,0.7579908005893231,0.8074156641960144,0.07506727601867169,0.9999789735302329,64,0.1669510006904602,0.15530571341514587,0.1786501184105873,0.9817477042468103,2.8284271247461903,64,6.0374288750608684e-06,3.6094515962759033e-06,9.70142855294398e-06,6.741419054567814,4.160343143499358e-05,3.9663001177862105e-05,4.450727866090182e-05
0.16666666666666652,0.39641665914931146,0.3851622028653188,0.40749790907237404,0.5477996372765354,1474,0.25,64,3.9657034166157246,0.7959490716457367,0.7860934436321259,0.8044132590293884,0.8198400939341273,synthetic,0.20391251891851425,0.1777888536453247,0.24072690308094025,concentrated,concentrated,concentrated,16,causal,0.8373256325721741,0.8169197142124176,0.8669683039188385,0.07506727601867169,0.9999789735302329,64,0.17091649025678635,0.15064507722854614,0.1847887709736824,0.9817477042468103,2.8284271247461903,64,8.564627205487341e-05,5.7170849686372094e-05,0.00013797078281641006,6.62992937117815,4.121559338200753e-05,3.922310341149419e-05,4.325926497149669e-05
0.16666666666666652,0.27706361754029274,0.2575230661243318,0.2882625787609941,0.5477996372765354,1474,0.5,64,2.708932690322399,0.7578504681587219,0.7410923838615417,0.7662377953529358,0.8198400939341273,synthetic,0.260007843375206,0.2551528215408325,0.26841803304851053,concentrated,concentrated,concentrated,16,unmasked,0.7107143998146057,0.6868886418640614,0.7287917137145996,0.2527931018266827,0.9999788543209434,64,0.21257858723402023,0.1971990019083023,0.22681329026818275,0.9817477042468103,2.8284271247461903,64,2.289264102728339e-05,1.3754551673628157e-05,4.8513094952795655e-05,5.564744256436825,2.8099212849390348e-05,2.530142878101814e-05,3.112126443434484e-05
0.16666666666666652,0.30862949424333036,0.2889154131388215,0.32070885347115996,0.5477996372765354,1474,0.5,64,2.6531337555497885,0.7609111070632935,0.7462786436080933,0.7736817002296448,0.8198400939341273,synthetic,0.252653568983078,0.2187485545873642,0.26310214400291443,concentrated,concentrated,concentrated,16,causal,0.7746141850948334,0.7563478350639343,0.8218550682067871,0.2527931018266827,0.9999788543209434,64,0.2139795795083046,0.20003488659858704,0.23904280364513397,0.9817477042468103,2.8284271247461903,64,0.00022707090101903304,0.00013455811131279916,0.000392284186091274,5.467540752142668,2.798409299466577e-05,2.591704204273084e-05,3.010707781124543e-05
0.16666666666666652,0.5396627192679837,0.527837036761273,0.5627840883035008,0.5477996372765354,1474,,64,5.210803173482418,0.8188522160053253,0.8104541003704071,0.8243725635111332,0.8198400939341273,real_activation,0.21438250690698624,0.19201289117336273,0.2266317861154675,concentrated,concentrated,concentrated,16,unmasked,0.8173424601554871,0.8031574487686157,0.842363178730011,0.016668540862156078,0.9993288377299905,64,0.13997744768857956,0.1278550922870636,0.14845726639032364,0.9817477042468103,2.8284271247461903,64,2.6585901196085615e-06,1.370610166873124e-06,4.122888992696971e-06,7.701106503605843,5.476395178180141e-05,5.2442299524811194e-05,5.7804206433600104e-05
0.16666666666666652,0.4900180309408001,0.4789328435686362,0.5025765290724266,0.5477996372765354,1474,,64,5.197089001536369,0.8173551857471466,0.8116854727268219,0.8260203003883362,0.8198400939341273,real_activation,0.1555219367146492,0.1398666501045227,0.1795106828212738,concentrated,concentrated,concentrated,16,causal,0.8918885588645935,0.8763813376426697,0.9036056786775589,0.016668540862156078,0.9993288377299905,64,0.12440715730190277,0.11545219458639623,0.13702240586280823,0.9817477042468103,2.8284271247461903,64,3.951872531615663e-05,2.639475860632956e-05,7.317139088627298e-05,7.521753810346127,5.475985201717431e-05,5.2848361517195445e-05,5.8315465674819635e-05
0.16666666666666652,0.5347514756552378,0.5255983089609908,0.548481128610292,0.19236165165966845,1476,0.0,64,5.282122332602739,0.81919726729393,0.8146500587463379,0.8318575620651245,0.9670673281592066,synthetic,0.1959209367632866,0.18151742219924927,0.21731041744351384,concentrated,concentrated,concentrated,16,unmasked,0.8465085923671722,0.8265973925590515,0.8583886086940765,0.015788863209309056,0.9999790266156197,64,0.12756558507680893,0.11417604237794876,0.13741619884967804,1.3744467859455345,2.8284271247461903,64,2.1822241933477926e-06,1.4405269439521362e-06,3.1519467000862274e-06,7.675322778522968,5.698652289243309e-05,5.395412569752444e-05,5.942007612821017e-05
0.16666666666666652,0.4796008433172876,0.4729570463560844,0.4920022085617368,0.19236165165966845,1476,0.0,64,5.282099265605211,0.8231763541698456,0.8158536553382874,0.8289072513580322,0.9670673281592066,synthetic,0.13962402194738388,0.12501998245716095,0.16450676321983337,concentrated,concentrated,concentrated,16,causal,0.9080088436603546,0.8958418436348439,0.9154811799526215,0.015788863209309056,0.9999790266156197,64,0.11896922066807747,0.10710110515356064,0.12409261614084244,1.3744467859455345,2.8284271247461903,64,3.572286732378416e-05,2.5752302508408328e-05,7.405334490613245e-05,7.50667218118906,5.6845739154675565e-05,5.4867603656913046e-05,5.9820703214676804e-05
0.16666666666666652,0.40842949000214224,0.3819454480935844,0.42341801098167126,0.19236165165966845,1476,0.25,64,3.9611934684216976,0.7889880836009979,0.7786550521850586,0.800599006563425,0.9670673281592066,synthetic,0.2477918043732643,0.24141910672187805,0.254617303609848,concentrated,concentrated,concentrated,16,unmasked,0.766318291425705,0.7441065311431885,0.793257474899292,0.07506727601867169,0.9999789735302329,64,0.17017342895269394,0.1556016206741333,0.18004269152879715,1.3744467859455345,2.8284271247461903,64,7.900467608124018e-06,4.540004283626331e-06,1.3143690921424422e-05,6.621247746050358,4.138766147138655e-05,3.957041030943057e-05,4.3317249600752446e-05
0.16666666666666652,0.39594463401843505,0.37442170219255994,0.4060665847987387,0.19236165165966845,1476,0.25,64,3.853689355775714,0.7980449497699738,0.7895144820213318,0.8096377849578857,0.9670673281592066,synthetic,0.20232239365577698,0.17370231449604034,0.2192874699831009,concentrated,concentrated,concentrated,16,causal,0.85158571600914,0.8348469436168671,0.8730003237724304,0.07506727601867169,0.9999789735302329,64,0.15822197496891022,0.13959070295095444,0.17174606025218964,1.3744467859455345,2.8284271247461903,64,0.00010520156138227321,6.816822133259848e-05,0.00015152001287788153,6.461413145065308,4.015029919164856e-05,3.8244808173898614e-05,4.2812172408028185e-05
0.16666666666666652,0.2761087090589056,0.24715864654492944,0.30828011641183234,0.19236165165966845,1476,0.5,64,2.6596178617328405,0.747302383184433,0.7379283308982849,0.7600836455821991,0.9670673281592066,synthetic,0.2670327425003052,0.2607574909925461,0.2787408232688904,concentrated,concentrated,concentrated,16,unmasked,0.6886792480945587,0.6715410351753235,0.7244403064250946,0.2527931018266827,0.9999788543209434,64,0.2198265790939331,0.1954098716378212,0.22965450808405874,1.3744467859455345,2.8284271247461903,64,2.6186200557276607e-05,1.736418198561296e-05,4.4420132326195017e-05,5.41763287037611,2.6202682962967326e-05,2.4374218619971607e-05,2.903104744632887e-05
0.16666666666666652,0.31809023114213586,0.29423380369105145,0.33801644394513686,0.19236165165966845,1476,0.5,64,2.536985943093896,0.7592023015022278,0.7537009716033936,0.7727446258068085,0.9670673281592066,synthetic,0.25130150467157364,0.2331935465335846,0.2640078067779541,concentrated,concentrated,concentrated,16,causal,0.7741289734840393,0.7571234658360482,0.820550799369812,0.2527931018266827,0.9999788543209434,64,0.21594616770744324,0.19566165655851364,0.23025165498256683,1.3744467859455345,2.8284271247461903,64,0.0003177951875841245,0.0001962130336323753,0.0005123625742271543,5.272626891732216,2.5531309638732396e-05,2.327450563667501e-05,2.7709580439912136e-05
0.16666666666666652,0.5477299482553821,0.5416025267869441,0.5602068040450814,0.19236165165966845,1476,,64,5.483333375304937,0.8149121105670929,0.8069489002227783,0.8296064138412476,0.9670673281592066,real_activation,0.2170717790722847,0.19125954806804657,0.24033349752426147,concentrated,concentrated,concentrated,16,unmasked,0.820721834897995,0.7962134182453156,0.83859783411026,0.016668540862156078,0.9993288377299905,64,0.14160163700580597,0.13181084394454956,0.15300115942955017,1.3744467859455345,2.8284271247461903,64,3.580552629500744e-06,1.7548496771269129e-06,6.553583489221637e-06,7.633675239980221,5.442291828966902e-05,5.245857665002669e-05,5.660071325341992e-05
0.16666666666666652,0.48571550633359,0.46923946827049334,0.4940474333914543,0.19236165165966845,1476,,64,5.48244408890605,0.8236879408359528,0.8180821135640144,0.830926775932312,0.9670673281592066,real_activation,0.14240168780088425,0.1258377991616726,0.15487543493509293,concentrated,concentrated,concentrated,16,causal,0.9019918143749237,0.8933124542236328,0.9154249429702759,0.016668540862156078,0.9993288377299905,64,0.11993902549147606,0.1088076572865248,0.13350167870521545,1.3744467859455345,2.8284271247461903,64,6.707025022478774e-05,3.7610365370710514e-05,0.00010643438872648403,7.513366885483265,5.4016499507661104e-05,5.259000591691504e-05,5.675407706393128e-05
0.33333333333333326,0.5515489236704534,0.5409443602993105,0.5608238236026917,0.9428090415820634,1478,0.0,64,10.724740669131279,0.831404447555542,0.8222444355487823,0.8371060490608215,0.0,synthetic,0.18345683068037033,0.16726206243038177,0.2075047641992569,concentrated,concentrated,concentrated,16,unmasked,0.8549906313419342,0.8318827748298645,0.8634167313575745,0.015788863209309056,0.9999790266156197,64,0.12471490725874901,0.1161530464887619,0.13477741181850433,0.0,2.8284271247461903,64,0.00043485776404850185,0.00028389004000928253,0.0005900188989471644,7.856167703866959,5.566338271604558e-05,5.460445460234186e-05,5.945182319454745e-05
0.33333333333333326,0.5374330994720385,0.5145151704035906,0.5550461204769891,0.9428090415820634,1478,0.0,64,10.726556800305843,0.8334805071353912,0.829571008682251,0.8385897278785706,0.0,synthetic,0.11594090238213539,0.09955035895109177,0.1317151039838791,concentrated,concentrated,concentrated,16,causal,0.9253972172737122,0.9142731927335263,0.9319348931312561,0.015788863209309056,0.9999790266156197,64,0.09785453230142593,0.0910152979195118,0.10548054054379463,0.0,2.8284271247461903,64,0.008943994529545307,0.004771361593157053,0.01116060372442007,7.847381375730038,5.378077480663708e-05,5.179910094676461e-05,5.583302585858931e-05
0.33333333333333326,0.42904988183305154,0.4023179781924336,0.4595297090076015,0.9428090415820634,1478,0.25,64,8.091884538531303,0.7953716218471527,0.7898821830749512,0.8047632277011871,0.0,synthetic,0.2424214407801628,0.22962547093629837,0.24919991940259933,concentrated,concentrated,concentrated,16,unmasked,0.7834308743476868,0.7642470300197601,0.8003280162811279,0.07506727601867169,0.9999789735302329,64,0.16532614082098007,0.15788564309477807,0.17511646449565887,0.0,2.8284271247461903,64,0.000329899849020876,0.00023404326202580705,0.0005588509375229478,6.715344846248627,4.221321106177431e-05,3.848816312587367e-05,4.389359579636911e-05
0.33333333333333326,0.43418126998270967,0.4224897879642814,0.45571519435115715,0.9428090415820634,1478,0.25,64,8.02910440415144,0.8098307251930237,0.793346107006073,0.8157891929149628,0.0,synthetic,0.18884120136499405,0.14659804105758667,0.20168307423591614,concentrated,concentrated,concentrated,16,causal,0.8634434938430786,0.850202351808548,0.8995320200920105,0.07506727601867169,0.9999789735302329,64,0.14321736991405487,0.1223846897482872,0.16070296615362167,0.0,2.8284271247461903,64,0.004399311961606145,0.0023724265629425645,0.007123112212866545,6.662351980805397,3.814333663032798e-05,3.647270950597979e-05,4.091101175409783e-05
0.33333333333333326,0.3122611698194989,0.2940742017944044,0.3328983429486164,0.9428090415820634,1478,0.5,64,5.446617431938648,0.7418428659439087,0.7276232242584229,0.7613692283630371,0.0,synthetic,0.2713855803012848,0.263167604804039,0.27720877528190613,concentrated,concentrated,concentrated,16,unmasked,0.6849280595779419,0.6495282649993896,0.7152979671955109,0.2527931018266827,0.9999788543209434,64,0.2170061692595482,0.20376069843769073,0.24208928644657135,0.0,2.8284271247461903,64,0.00045250919356476516,0.00031744597072247416,0.0007603869460581334,5.4403450302779675,2.774258098173516e-05,2.522945744456062e-05,3.031098974006736e-05
0.33333333333333326,0.3612116679958482,0.3387883956399431,0.37256204828274214,0.9428090415820634,1478,0.5,64,5.375916577875614,0.7639135420322418,0.7563024424016476,0.7807792723178864,0.0,synthetic,0.2388651818037033,0.23072725981473924,0.2637576758861542,concentrated,concentrated,concentrated,16,causal,0.7944965064525604,0.7737255096435547,0.8217821717262268,0.2527931018266827,0.9999788543209434,64,0.2021956741809845,0.1899659562855959,0.21660654246807098,0.0,2.8284271247461903,64,0.0037299630930647254,0.0024510083021596074,0.005979502107948065,5.349467117339373,2.7475044817237022e-05,2.4590368676787467e-05,2.9670477595118536e-05
0.33333333333333326,0.539600564438883,0.5271180716336259,0.5479271621933034,0.9428090415820634,1478,,64,10.71519060432911,0.8272812962532043,0.8240380123257637,0.8311076760292053,0.0,real_activation,0.19544295966625214,0.17001285403966904,0.2054368555545807,concentrated,concentrated,concentrated,16,unmasked,0.8471924662590027,0.8318903148174286,0.8617651462554932,0.016668540862156078,0.9993288377299905,64,0.1258368268609047,0.1172807402908802,0.13275454938411713,0.0,2.8284271247461903,64,0.00045237237645778805,0.00029022825765423477,0.0007093083404470235,7.775816448032856,5.5466252786815745e-05,5.446394678453825e-05,5.897329215745782e-05
0.33333333333333326,0.5292489413063564,0.5137709793140973,0.5425530608751297,0.9428090415820634,1478,,64,10.73028801381588,0.827697366476059,0.8220927715301514,0.8384598791599274,0.0,real_activation,0.12365320697426796,0.10735699534416199,0.13618676364421844,concentrated,concentrated,concentrated,16,causal,0.9169389009475708,0.9075976610183716,0.9279740452766418,0.016668540862156078,0.9993288377299905,64,0.10300980508327484,0.09592508897185326,0.1124819964170456,0.0,2.8284271247461903,64,0.007931134197860956,0.004902990069240332,0.010554513894021511,7.80263838917017,5.596270614840628e-05,5.288167481468925e-05,5.927689432706263e-05
0.33333333333333326,0.5484752556488791,0.5392011080502694,0.5580413077293361,0.871041976584251,1480,0.0,64,10.591641187667847,0.8284004032611847,0.8184621930122375,0.8344975411891937,0.36079740009746464,synthetic,0.20263639837503433,0.18327179551124573,0.21170850098133087,concentrated,concentrated,concentrated,16,unmasked,0.8472781181335449,0.8133459687232971,0.8612213134765625,0.015788863209309056,0.9999790266156197,64,0.12590740621089935,0.11434609498828652,0.1435934528708458,0.39269908169872414,2.8284271247461903,64,0.0003419747081352398,0.0002416824790998362,0.0006028960924595594,7.780382037162781,5.5967136215523644e-05,5.317539935341548e-05,5.964575838368435e-05
0.33333333333333326,0.5242466002929296,0.5146917196697833,0.5290721674194603,0.871041976584251,1480,0.0,64,10.59770418703556,0.8290540874004364,0.8245198130607605,0.8350297637283801,0.36079740009746464,synthetic,0.12480788677930832,0.11562665179371834,0.14294422417879105,concentrated,concentrated,concentrated,16,causal,0.9145658612251282,0.9059697985649109,0.9234389960765839,0.015788863209309056,0.9999790266156197,64,0.10555767640471458,0.09698287397623062,0.11213035881519318,0.39269908169872414,2.8284271247461903,64,0.006915850564837456,0.004739332944154739,0.008568935387302187,7.739379361271858,5.459295494100291e-05,5.296359587187205e-05,5.735724536120544e-05
0.33333333333333326,0.4127053570870299,0.3897868846818702,0.43648528405439213,0.871041976584251,1480,0.25,64,8.010395281016827,0.7965429723262787,0.789206862449646,0.8064182698726654,0.36079740009746464,synthetic,0.24433670938014984,0.22347120940685272,0.2507508397102356,concentrated,concentrated,concentrated,16,unmasked,0.7822977900505066,0.7615207731723785,0.805749922990799,0.07506727601867169,0.9999789735302329,64,0.16224820911884308,0.14928139746189117,0.17273157089948654,0.39269908169872414,2.8284271247461903,64,0.000247252537519671,0.00017463054973632097,0.0004610556963598274,6.753085367381573,4.165485554747773e-05,3.981338402534857e-05,4.420434028531327e-05
